id_EXIST,lang,tweet,number_annotators,annotators,gender_annotators,age_annotators,ethnicities_annotators,study_levels_annotators,countries_annotators,labels_task1_1,labels_task1_2,labels_task1_3,split,cleaned_text
103098,es,Esto nos lleva a relaciones tóxicas con personas que tienen más inseguridades que nosotras pero las ocultan bien y las cargan con nosotras en forma de culpa. Ahí inician las relaciones abusivas y hay muchas que sufren esto a diario. Y yo quiero prepararme para ayudarlas.,6,"['Annotator_49', 'Annotator_50', 'Annotator_51', 'Annotator_52', 'Annotator_53', 'Annotator_54']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'High school degree or equivalent']","['Mexico', 'Mexico', 'Chile', 'Mexico', 'Portugal', 'Spain']","['NO', 'NO', 'YES', 'YES', 'NO', 'YES']","['-', '-', 'REPORTED', 'JUDGEMENTAL', '-', 'JUDGEMENTAL']","[['-'], ['-'], ['OBJECTIFICATION'], ['STEREOTYPING-DOMINANCE'], ['-'], ['IDEOLOGICAL-INEQUALITY']]",TRAIN_ES,esto nos lleva a relaciones tóxicas con personas que tienen más inseguridades que nosotras pero las ocultan bien y las cargan con nosotras en forma de culpa. ahí inician las relaciones abusivas y hay muchas que sufren esto a diario. y yo quiero prepararme para ayudarlas.
103099,es,"@_OlgaMoreno Por fin has visto quién es y lo que estaba haciendo contigo. No se puede engañar a todo el mundo todo el tiempo. Supervivientes te vino como anillo al dedo, para ver en perspectiva. De las relaciones abusivas de puede salir. Mucho ánimo! Espero q entiendas a RC.Es de manual👹",6,"['Annotator_61', 'Annotator_62', 'Annotator_63', 'Annotator_64', 'Annotator_65', 'Annotator_66']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian']","['High school degree or equivalent', 'Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree']","['Mexico', 'Mexico', 'Mexico', 'United States', 'Portugal', 'Spain']","['NO', 'NO', 'NO', 'NO', 'YES', 'YES']","['-', '-', '-', '-', 'REPORTED', 'JUDGEMENTAL']","[['-'], ['-'], ['-'], ['-'], ['SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE'], ['MISOGYNY-NON-SEXUAL-VIOLENCE']]",TRAIN_ES,"por fin has visto quién es y lo que estaba haciendo contigo. no se puede engañar a todo el mundo todo el tiempo. supervivientes te vino como anillo al dedo, para ver en perspectiva. de las relaciones abusivas de puede salir. mucho ánimo! espero q entiendas a rc.es de manual"
103100,es,"también es excelente momento para dejar de fingir; a todos nos cagaba ese grupito xq siempre cagaban las pedas con sus desconectes, además de q más de una fue víctima de alguno de ellos, por relaciones abusivas o por abusos sexuales y/o acoso escolar",6,"['Annotator_43', 'Annotator_44', 'Annotator_45', 'Annotator_46', 'Annotator_47', 'Annotator_48']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['High school degree or equivalent', 'Bachelor’s degree', 'High school degree or equivalent', 'High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree']","['Mexico', 'Spain', 'Portugal', 'United Kingdom', 'Spain', 'Portugal']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']","['JUDGEMENTAL', 'JUDGEMENTAL', 'REPORTED', '-', 'REPORTED', 'REPORTED']","[['SEXUAL-VIOLENCE'], ['SEXUAL-VIOLENCE'], ['SEXUAL-VIOLENCE'], ['-'], ['SEXUAL-VIOLENCE'], ['OBJECTIFICATION', 'MISOGYNY-NON-SEXUAL-VIOLENCE']]",TRAIN_ES,"también es excelente momento para dejar de fingir a todos nos cagaba ese grupito xq siempre cagaban las pedas con sus desconectes, además de q más de una fue víctima de alguno de ellos, por relaciones abusivas o por abusos sexuales yo acoso escolar"
103101,es,"Igual, me quedé pensando en el cap 3 de euphoria... ¿por qué SL quiere hacernos empatizar con un peder*sta? ¿Por qué trató de justificarlo con una homosexualidad reprimida? ¿Cree que hay alguna relación entre ambas cosas? Cuestionable, cuestionable 🤔",6,"['Annotator_355', 'Annotator_356', 'Annotator_357', 'Annotator_358', 'Annotator_359', 'Annotator_360']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Doctorate', 'Bachelor’s degree']","['Mexico', 'Chile', 'Serbia', 'Spain', 'Spain', 'Spain']","['NO', 'NO', 'YES', 'NO', 'NO', 'YES']","['-', '-', 'REPORTED', '-', '-', 'JUDGEMENTAL']","[['-'], ['-'], ['OBJECTIFICATION'], ['-'], ['-'], ['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']]",TRAIN_ES,"igual, me quedé pensando en el cap 3 de euphoria... por qué sl quiere hacernos empatizar con un pedersta? por qué trató de justificarlo con una homosexualidad reprimida? cree que hay alguna relación entre ambas cosas? cuestionable, cuestionable"
103102,es,"@MrHouses13 Ugly sweter sería hermoso! Pero, en esto, también entran en juego el análisis de mercado y de costo-beneficio. Si hay una demanda reprimida, ¿por qué no invertir? Ahora bien, si eso no sucede, tal vez no sea ventajoso debido al costo que existe en la producción/ envío :/",6,"['Annotator_355', 'Annotator_356', 'Annotator_357', 'Annotator_358', 'Annotator_359', 'Annotator_360']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Doctorate', 'Bachelor’s degree']","['Mexico', 'Chile', 'Serbia', 'Spain', 'Spain', 'Spain']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","['-', '-', '-', '-', '-', '-']","[['-'], ['-'], ['-'], ['-'], ['-'], ['-']]",TRAIN_ES,"ugly sweter sería hermoso! pero, en esto, también entran en juego el análisis de mercado y de costobeneficio. si hay una demanda reprimida, por qué no invertir? ahora bien, si eso no sucede, tal vez no sea ventajoso debido al costo que existe en la producción envío"
103103,es,Cuanta inseguridad debes tener reprimida para meterte con el físico de otra persona? https://t.co/GVIfFOibqA,6,"['Annotator_235', 'Annotator_236', 'Annotator_237', 'Annotator_238', 'Annotator_239', 'Annotator_240']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino']","['High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Mexico', 'Mexico', 'Mexico', 'Mexico', 'Spain', 'Mexico']","['NO', 'NO', 'YES', 'YES', 'NO', 'YES']","['-', '-', 'JUDGEMENTAL', 'JUDGEMENTAL', '-', 'JUDGEMENTAL']","[['-'], ['-'], ['SEXUAL-VIOLENCE'], ['IDEOLOGICAL-INEQUALITY'], ['-'], ['OBJECTIFICATION', 'MISOGYNY-NON-SEXUAL-VIOLENCE']]",TRAIN_ES,cuanta inseguridad debes tener reprimida para meterte con el físico de otra persona?
103104,es,"Ese sentir cuando sacas esa ira reprimida, le das con todo al insolente que solo por traer un arma se arma de valor. https://t.co/rtGkUVZeyD",6,"['Annotator_373', 'Annotator_374', 'Annotator_375', 'Annotator_376', 'Annotator_377', 'Annotator_378']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Master’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['Mexico', 'Mexico', 'Mexico', 'Spain', 'Mexico', 'Spain']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","['-', '-', '-', '-', '-', '-']","[['-'], ['-'], ['-'], ['-'], ['-'], ['-']]",TRAIN_ES,"ese sentir cuando sacas esa ira reprimida, le das con todo al insolente que solo por traer un arma se arma de valor."
103105,es,@loliruizz mentirosa yo baje y lo estaba viendo con vos otaku reprimida aceptaloO,6,"['Annotator_169', 'Annotator_170', 'Annotator_171', 'Annotator_172', 'Annotator_173', 'Annotator_174']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Doctorate', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree']","['Mexico', 'Mexico', 'Spain', 'Mexico', 'Spain', 'Portugal']","['YES', 'NO', 'YES', 'YES', 'NO', 'YES']","['DIRECT', '-', 'JUDGEMENTAL', 'DIRECT', '-', 'JUDGEMENTAL']","[['STEREOTYPING-DOMINANCE'], ['-'], ['OBJECTIFICATION', 'SEXUAL-VIOLENCE'], ['OBJECTIFICATION', 'MISOGYNY-NON-SEXUAL-VIOLENCE'], ['-'], ['MISOGYNY-NON-SEXUAL-VIOLENCE']]",TRAIN_ES,mentirosa yo baje y lo estaba viendo con vos otaku reprimida aceptaloo
103106,es,"@hernandezmack @BancadaSemilla @CongresoGuate La mayoría del pueblo estoreño sin duda está de acuerdo, esa gente que dice ser reprimida, son los mismos que hacen bloqueos, para extorsionar a los que entran al pueblo, vendedores, habitantes etc. Esto sucede desde hace mucho tiempo, nunca han hecho nada, ahora  q los defienden",6,"['Annotator_181', 'Annotator_182', 'Annotator_183', 'Annotator_184', 'Annotator_185', 'Annotator_186']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino']","['High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['Venezuela', 'Mexico', 'Mexico', 'Panama', 'Spain', 'Spain']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","['-', '-', '-', '-', '-', '-']","[['-'], ['-'], ['-'], ['-'], ['-'], ['-']]",TRAIN_ES,"la mayoría del pueblo estoreño sin duda está de acuerdo, esa gente que dice ser reprimida, son los mismos que hacen bloqueos, para extorsionar a los que entran al pueblo, vendedores, habitantes etc. esto sucede desde hace mucho tiempo, nunca han hecho nada, ahora q los defienden"
103107,es,Vi spiderman la película brutal nada malo que decir... Pero las personas que compartían conmigo sala estaban muertas por dentro ni en los post créditos tenían algún tipo de gesto🥲 me sentí reprimida.,6,"['Annotator_301', 'Annotator_302', 'Annotator_303', 'Annotator_304', 'Annotator_305', 'Annotator_306']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['High school degree or equivalent', 'Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree']","['Spain', 'Chile', 'Chile', 'Portugal', 'Italy', 'Portugal']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","['-', '-', '-', '-', '-', '-']","[['-'], ['-'], ['-'], ['-'], ['-'], ['-']]",TRAIN_ES,vi spiderman la película brutal nada malo que decir... pero las personas que compartían conmigo sala estaban muertas por dentro ni en los post créditos tenían algún tipo de gesto me sentí reprimida.
103108,es,"Las mujeres afganas se manifiestan en Kabul, la manifestación ha sido duramente reprimida por los talibanes, pero esto era algo impensable en el Afganistán preinvasión y demuestra que aún gobernando los talibanes este Afganistán no es el de 2001.",6,"['Annotator_187', 'Annotator_188', 'Annotator_189', 'Annotator_190', 'Annotator_191', 'Annotator_192']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['High school degree or equivalent', 'Master’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['Spain', 'Portugal', 'Portugal', 'Mexico', 'Spain', 'Mexico']","['YES', 'NO', 'YES', 'YES', 'YES', 'NO']","['REPORTED', '-', 'REPORTED', 'REPORTED', 'JUDGEMENTAL', '-']","[['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE'], ['-'], ['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE'], ['IDEOLOGICAL-INEQUALITY', 'MISOGYNY-NON-SEXUAL-VIOLENCE'], ['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE'], ['-']]",TRAIN_ES,"las mujeres afganas se manifiestan en kabul, la manifestación ha sido duramente reprimida por los talibanes, pero esto era algo impensable en el afganistán preinvasión y demuestra que aún gobernando los talibanes este afganistán no es el de 2001."
103109,es,@JazzminRosa @Carsperi y como tengo aracnofobia según tu lógica soy una araña reprimida¿?,6,"['Annotator_241', 'Annotator_242', 'Annotator_243', 'Annotator_244', 'Annotator_245', 'Annotator_246']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Asian', 'White or Caucasian', 'Hispano or Latino']","['Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['Italy', 'Spain', 'Portugal', 'United States', 'United Kingdom', 'Mexico']","['NO', 'NO', 'NO', 'NO', 'NO', 'YES']","['-', '-', '-', '-', '-', 'JUDGEMENTAL']","[['-'], ['-'], ['-'], ['-'], ['-'], ['IDEOLOGICAL-INEQUALITY']]",TRAIN_ES,y como tengo aracnofobia según tu lógica soy una araña reprimida?
103110,es,"@kiroma31 La Falsa Izquierda no solo se ha dedicado a utilizar a sus sicarios de las RRSS, para manipular a sus fieles votantes y convencerles que vivimos mejor,además han creado a una Sociedad conformista que agradece ser esclavizada y reprimida.Cuando despierten ya será demasiado tarde. https://t.co/EHpgw3yjWg",6,"['Annotator_343', 'Annotator_344', 'Annotator_345', 'Annotator_346', 'Annotator_347', 'Annotator_348']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['High school degree or equivalent', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Mexico', 'Mexico', 'Portugal', 'Ireland', 'Italy', 'Spain']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","['-', '-', '-', '-', '-', '-']","[['-'], ['-'], ['-'], ['-'], ['-'], ['-']]",TRAIN_ES,"la falsa izquierda no solo se ha dedicado a utilizar a sus sicarios de las rrss, para manipular a sus fieles votantes y convencerles que vivimos mejor,además han creado a una sociedad conformista que agradece ser esclavizada y reprimida.cuando despierten ya será demasiado tarde."
103111,es,@Foncho641's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,6,"['Annotator_343', 'Annotator_344', 'Annotator_345', 'Annotator_346', 'Annotator_347', 'Annotator_348']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['High school degree or equivalent', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Mexico', 'Mexico', 'Portugal', 'Ireland', 'Italy', 'Spain']","['NO', 'NO', 'NO', 'NO', 'YES', 'NO']","['-', '-', '-', '-', 'DIRECT', '-']","[['-'], ['-'], ['-'], ['-'], ['IDEOLOGICAL-INEQUALITY'], ['-']]",TRAIN_ES,s account is temporarily unavailable because it violates the twitter media policy. learn more.
103112,es,En el fondo de cada molestia e irritabilidad hay una parte de nosotros que no ha sido aceptada o está siendo reprimida.,6,"['Annotator_199', 'Annotator_200', 'Annotator_201', 'Annotator_202', 'Annotator_203', 'Annotator_204']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Mexico', 'Mexico', 'Argentina', 'Portugal', 'Italy', 'Portugal']","['NO', 'NO', 'NO', 'NO', 'YES', 'NO']","['-', '-', '-', '-', 'REPORTED', '-']","[['-'], ['-'], ['-'], ['-'], ['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION'], ['-']]",TRAIN_ES,en el fondo de cada molestia e irritabilidad hay una parte de nosotros que no ha sido aceptada o está siendo reprimida.
103113,es,"@CarlosMaslaton Hola Carlos, que triste debe ser ver en primera persona un lugar donde llevaron el capitalismo a punta de pistola e históricamente esclavizado por las grandes potencias. Pensar que fue el primer país moderno en tener una verdadera revolución social de base, salvajemente reprimida",6,"['Annotator_337', 'Annotator_338', 'Annotator_339', 'Annotator_340', 'Annotator_341', 'Annotator_342']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['High school degree or equivalent', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Mexico', 'Mexico', 'Mexico', 'Venezuela', 'Spain', 'Mexico']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","['-', '-', '-', '-', '-', '-']","[['-'], ['-'], ['-'], ['-'], ['-'], ['-']]",TRAIN_ES,"hola carlos, que triste debe ser ver en primera persona un lugar donde llevaron el capitalismo a punta de pistola e históricamente esclavizado por las grandes potencias. pensar que fue el primer país moderno en tener una verdadera revolución social de base, salvajemente reprimida"
103114,es,"@illatze Porque es panista reprimida , así como Lydia Cacho o Gibrán , etc ,etc",6,"['Annotator_265', 'Annotator_266', 'Annotator_267', 'Annotator_268', 'Annotator_269', 'Annotator_270']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Spain', 'Spain', 'Mexico', 'Italy', 'Spain', 'Portugal']","['YES', 'NO', 'YES', 'YES', 'NO', 'YES']","['DIRECT', '-', 'REPORTED', 'DIRECT', '-', 'JUDGEMENTAL']","[['IDEOLOGICAL-INEQUALITY'], ['-'], ['STEREOTYPING-DOMINANCE'], ['IDEOLOGICAL-INEQUALITY'], ['-'], ['MISOGYNY-NON-SEXUAL-VIOLENCE']]",TRAIN_ES,"porque es panista reprimida , así como lydia cacho o gibrán , etc ,etc"
103115,es,@AlpidioAlonsoG Con tantos artistas presos y censurados y usted viene con este anuncio ridiculo. #EnCubaHayUnaDictadura #EnCubaHayPresosPoliticos #LibertadParaLosPresosPoliticos #CubaVive reprimida y en la miseria.,6,"['Annotator_13', 'Annotator_14', 'Annotator_15', 'Annotator_16', 'Annotator_17', 'Annotator_18']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino']","['High school degree or equivalent', 'Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Master’s degree', 'High school degree or equivalent']","['Mexico', 'Chile', 'Spain', 'Spain', 'Portugal', 'Spain']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","['-', '-', '-', '-', '-', '-']","[['-'], ['-'], ['-'], ['-'], ['-'], ['-']]",TRAIN_ES,con tantos artistas presos y censurados y usted viene con este anuncio ridiculo. encubahayunadictadura encubahaypresospoliticos libertadparalospresospoliticos cubavive reprimida y en la miseria.
